facility_id,facility_name,facility_type,ward_name,lga_name,sen_district,state_name,ownership,longitude,latitude,longitude_clean,lon_format,latitude_clean,lat_format,coord_status,duplicate_of,mif_lon,mif_lat,med_officers,nurses_midwives,chews,lab_scientists,pharm_techs,personnel_score,sen_rank,_merge,canonical_lon,canonical_lat,geometry_source,geometry_note
HF00534,Olubawa Cottage Hospital,Cottage Hospital,Ekebewa,Uzoberi,Tivbetu North,Tivbetu State,Public,8.498951,10.387755,8.498951,plain,10.387755,plain,ok,,8.498951,10.387755,2.0,3.0,19.0,0.0,0.0,42.7,13.0,both,8.498951,10.387755,mif_consistent_with_register,
HF00313,Ekebesa Health Post,Health Post,Gwonade,Josduri-South LGA,Agbzatu North,Agbzatu State,Public,7.639672,7.535651,7.639672,plain,7.535651,plain,ok,,7.639672,7.535651,1.0,1.0,0.0,0.0,0.0,10.3,72.0,both,7.639672,7.535651,mif_consistent_with_register,
HF01063,Kadnana Cottage Hospital,Cottage Hospital,Banluwa,Okeyoru-South,Supwasa Central,Supwasa State,Public,9.828417,10.937464,9.828417,plain,10.937464,plain,ok,,9.828417,10.937464,6.0,0.0,2.0,0.0,3.0,42.6,36.0,both,9.828417,10.937464,mif_consistent_with_register,
HF00834,Josyori Primary Health Centre,Primary Health Centre,Yobbafa,Yeltsina LGA,Uzojina Central,Uzojina State,Private,9.757267,8.792874,9.757267,plain,8.792874,plain,ok,,9.757267,8.792874,0.0,0.0,4.0,1.0,2.0,15.5,44.0,both,9.757267,8.792874,mif_consistent_with_register,
HF00047,Dainuwo Comprehensive Health Centre,Comprehensive Health Centre,Tamyowa,Irolufa,Kukrima North,Kukrima State,Private,5.913583,9.778972,5.913583,plain,9.778972,plain,ok,,5.913583,9.778972,2.0,7.0,8.0,1.0,3.0,55.0,10.0,both,5.913583,9.778972,mif_consistent_with_register,
HF00845,Uzobesa Primary Health Centre,Primary Health Centre,Gwoyowo,Adelaja North,Uzojina Central,Uzojina State,Public,9.226196,8.565027,9.226196,plain,8.565027,plain,ok,,9.226196,8.565027,0.0,3.0,1.0,1.0,0.0,11.3,50.0,both,9.226196,8.565027,mif_consistent_with_register,
HF00009,Adekoshi Health Post,Health Post,Dutkoko,Maltsimi ,Kukrima North,Kukrima State,Public,6.287578,9.305531,6.287578,plain,9.305531,plain,ok,,6.287578,9.305531,0.0,2.0,0.0,1.0,0.0,7.9,71.0,both,6.287578,9.305531,mif_consistent_with_register,
HF00789,Hanshami Primary Health Centre,Primary Health Centre,Daitisa,Nassako-Central,Uzojina North,Uzojina State,Public,8.5302,7.653698,8.5302,plain,7.653698,plain,ok,,8.5302,7.653698,2.0,2.0,5.0,2.0,1.0,37.8,17.0,both,8.5302,7.653698,mif_consistent_with_register,
HF00839,Irodule Primary Health Centre,Primary Health Centre,Funwashi,Dutkeni,Uzojina Central,Uzojina State,Public,9.750554,8.734666,9.750554,plain,8.734666,plain,ok,,9.750554,8.734666,0.0,3.0,0.0,0.0,0.0,6.2,56.0,both,9.750554,8.734666,mif_consistent_with_register,
HF00090,Lokkeli Health Post,Health Post,Ekerini,Yelkefa,Kukrima Central,Kukrima State,Public,7.301828,9.47408,7.301828,plain,9.47408,plain,ok,,,,,,,,,,,left_only,7.301828,9.47408,register,
HF00128,Dutshari Health Post,Health Post,Jostsili,Tambemi,Kukrima Central,Kukrima State,Private,6.874655,9.673279,6.874655,plain,9.673279,plain,ok,,6.874655,9.673279,0.0,0.0,1.0,0.0,0.0,1.3,75.0,both,6.874655,9.673279,mif_consistent_with_register,
HF00276,Oketside Health Post,Health Post,Kukyoba,Malmaba,Agbzatu North,Agbzatu State,Public,7.544852,8.118132,7.544852,plain,8.118132,plain,ok,,7.544852,8.118132,0.0,2.0,2.0,0.0,0.0,6.7,77.0,both,7.544852,8.118132,mif_consistent_with_register,
HF00477,Supjisa Primary Health Centre,Primary Health Centre,Yobbeko,Ngetija,Agbzatu South,Agbzatu State,Public,7.72612,9.239025,7.72612,plain,9.239025,plain,ok,,7.72612,9.239025,1.0,8.0,3.0,2.0,1.0,39.6,15.0,both,7.72612,9.239025,mif_consistent_with_register,
HF00288,Kuklade General Hospital,General Hospital,Daisale,Supyoshi-East,Agbzatu North,Agbzatu State,Public,7.662236,7.486589,7.662236,plain,7.486589,plain,ok,,7.662236,7.486589,0.0,23.0,15.0,1.0,1.0,51.3,6.0,both,7.662236,7.486589,mif_consistent_with_register,
HF00519,Olurashi Primary Health Centre,Primary Health Centre,Supbena,Agbzawa-South,Tivbetu North,Tivbetu State,Public,8.357055,9.828162,8.357055,plain,9.828162,plain,ok,,8.357055,9.828162,2.0,3.0,6.0,1.0,0.0,34.1,18.0,both,8.357055,9.828162,mif_consistent_with_register,
HF00613,Irozako Health Post,Health Post,Riyshawa,Ironama,Tivbetu Central,Tivbetu State,Public,7.550008,10.72978,7.550008,plain,10.72978,plain,ok,,7.550008,10.72978,0.0,2.0,1.0,0.0,0.0,5.4,56.0,both,7.550008,10.72978,mif_consistent_with_register,
HF00501,Ademasa Primary Health Centre,Primary Health Centre,Zamlama,Agbtsiko,Tivbetu North,Tivbetu State,Public,7.94622,10.19662,7.94622,plain,10.19662,plain,ok,,7.94622,10.19662,0.0,1.0,6.0,1.0,2.0,20.2,47.0,both,7.94622,10.19662,mif_consistent_with_register,
HF00595,Yelrawo Primary Health Centre,Primary Health Centre,Riyjiwo,Okerano-Central,Tivbetu Central,Tivbetu State,Public,-4.374758,11.376683,-4.374758,plain,11.376683,plain,ok,,7.317469,11.376683,2.0,3.0,9.0,2.0,0.0,41.7,16.0,both,7.317469,11.376683,mif_preferred_register_unreliable,"Register coordinate (-4.374758, 11.376683) is 1274.5 km from the MIF point and not explained by an axis swap. Register value falls outside the boundary extent; MIF point used. FLAGGED FOR MANUAL FIELD VERIFICATION."
HF00694,Yelkele Health Post,Health Post,Dutrama,Adekowo,Tivbetu South,Tivbetu State,Public,8.459204,11.615395,8.459204,plain,11.615395,plain,ok,,8.459204,11.615395,1.0,1.0,1.0,0.0,0.0,11.6,63.0,both,8.459204,11.615395,mif_consistent_with_register,
HF00316,Adedema Health Post,Health Post,Sokshayi,Josduri-South,Agbzatu North,Agbzatu State,Public,7.621859,7.423601,7.621859,plain,7.423601,plain,ok,,7.621859,7.423601,0.0,2.0,1.0,0.0,0.0,5.4,80.0,both,7.621859,7.423601,mif_consistent_with_register,
HF00904,Agbludu Health Post,Health Post,Uzowadu,Hansatu,Uzojina South,Uzojina State,Public,9.34602,8.974446,9.34602,plain,8.974446,plain,ok,,8.974446,9.34602,0.0,2.0,3.0,1.0,0.0,11.8,53.0,both,8.974446,9.34602,mif_register_axis_swap_corrected,"Register had lon/lat swapped (register lon=9.346020, lat=8.974446); corrected using MIF point."
HF00384,Adenuyi Primary Health Centre,Primary Health Centre,Kadjino,Enutifa,Agbzatu Central,Agbzatu State,Private,7.035096,7.921151,7.035096,plain,7.921151,plain,ok,,7.035096,7.921151,0.0,3.0,5.0,1.0,0.0,16.4,44.0,both,7.035096,7.921151,mif_consistent_with_register,
HF00360,Katkewa Health Post,Health Post,Funzako,IROSAJA,Agbzatu Central,Agbzatu State,Public,"6°39'58.4""E","8°02'24.0""N",6.666222222222222,dms,8.04,dms,ok,,6.666217,8.04,0.0,1.0,3.0,0.0,0.0,5.9,62.0,both,6.666217,8.04,mif_consistent_with_register,
HF01236,Nasjile Comprehensive Health Centre,Comprehensive Health Centre,Gwobeno,Hanjile,Agbkeko Central,Agbkeko State,Public,9.687848,9.563436,9.687848,plain,9.563436,plain,ok,,9.687848,9.563436,0.0,15.0,13.0,0.0,3.0,51.6,14.0,both,9.687848,9.563436,mif_consistent_with_register,
HF00700,Ibayona Primary Health Centre,Primary Health Centre,Sokshano,Adekowo,Tivbetu South,Tivbetu State,Private,8.704254,11.603649,8.704254,plain,11.603649,plain,ok,,8.704254,11.603649,0.0,1.0,5.0,0.0,1.0,11.8,60.0,both,8.704254,11.603649,mif_consistent_with_register,
HF01227,Adesata Primary Health Centre,Primary Health Centre,Sharishi,Yobrifa-West,Agbkeko Central,Agbkeko State,Public,9.261461,9.688894,9.261461,plain,9.688894,plain,ok,,9.261461,9.688894,2.0,7.0,10.0,0.0,2.0,50.5,15.0,both,9.261461,9.688894,mif_consistent_with_register,
HF00763,Birbeta Health Post,Health Post,Riylale,Tamluni,Uzojina North,Uzojina State,Public,8.428366,7.816138,8.428366,plain,7.816138,plain,ok,,,,,,,,,,,left_only,8.428366,7.816138,register,
HF00012,Daiyode Health Post,Health Post,Maltsisa,Katmaba,Kukrima North,Kukrima State,Public,5.755545,9.381572,5.755545,plain,9.381572,plain,ok,,5.755545,9.381572,0.0,2.0,3.0,0.0,1.0,11.3,61.0,both,5.755545,9.381572,mif_consistent_with_register,
HF00075,Yelwadu Primary Health Centre,Primary Health Centre,Supnami,Ibabani,Kukrima North,Kukrima State,Public,6.385216,9.256285,6.385216,plain,9.256285,plain,ok,,6.385216,9.256285,1.0,0.0,0.0,1.0,0.0,12.0,60.0,both,6.385216,9.256285,mif_consistent_with_register,
HF00193,Shayowo Health Post,Health Post,Zamkono,Umumitu,Kukrima South,Kukrima State,Public,6.669691,10.941114,6.669691,plain,10.941114,plain,ok,,6.669691,10.941114,1.0,2.0,2.0,0.0,0.0,14.9,52.0,both,6.669691,10.941114,mif_consistent_with_register,
HF00177,Okeyotu Health Post,Health Post,Baujina,DAIZADE,Kukrima South,Kukrima State,Public,6.184442,10.395017,6.184442,plain,10.395017,plain,ok,,6.184442,10.395017,0.0,1.0,1.0,0.0,0.0,3.4,66.0,both,6.184442,10.395017,mif_consistent_with_register,
HF01057,Ngezashi Health Post,Health Post,Wurtsiwa,KATDUDU,Supwasa Central,Supwasa State,Private,10.01078,10.418029,10.01078,plain,10.418029,plain,ok,,10.01078,10.418029,0.0,2.0,1.0,0.0,0.0,5.4,94.0,both,10.01078,10.418029,mif_consistent_with_register,
HF00071,Irolali Primary Health Centre,Primary Health Centre,Sokdema,Shajima,Kukrima North,Kukrima State,Public,6.013656,9.452195,6.013656,plain,9.452195,plain,ok,,6.013656,9.452195,0.0,6.0,2.0,1.0,2.0,25.5,36.0,both,6.013656,9.452195,mif_consistent_with_register,
HF01209,Shatsiwa Health Post,Health Post,Shayoshi,Daibewo,Agbkeko Central,Agbkeko State,Public,9.397927,9.548282,9.397927,plain,9.548282,plain,ok,,9.397927,9.548282,1.0,0.0,3.0,1.0,0.0,15.8,51.0,both,9.397927,9.548282,mif_consistent_with_register,
HF00175,Uzokodu Primary Health Centre,Primary Health Centre,Yobzasa,Zamnuni-North,Kukrima South,Kukrima State,Public,6.9515,10.128821,6.9515,plain,10.128821,plain,ok,,6.9515,10.128821,1.0,0.0,4.0,0.0,2.0,20.0,41.0,both,6.9515,10.128821,mif_consistent_with_register,
HF00918,Oluladu Primary Health Centre,Primary Health Centre,Josmako,Banluwo,Uzojina South,Uzojina State,Public,8.776158,8.561835,8.776158,plain,8.561835,plain,ok,,8.776158,8.561835,1.0,0.0,7.0,2.0,0.0,24.7,31.0,both,8.776158,8.561835,mif_consistent_with_register,
HF01314,Joskode Primary Health Centre,Primary Health Centre,Oluzana,Zammiyi,Agbkeko South,Agbkeko State,Public,10.3036,10.09922,10.3036,plain,10.09922,plain,ok,,10.3036,10.09922,0.0,6.0,5.0,0.0,1.0,22.2,28.0,both,10.3036,10.09922,mif_consistent_with_register,
HF01086,Katrishi Primary Health Centre,Primary Health Centre,Baubama,Ekedeta-East,Supwasa South,Supwasa State,Public,9.553317,11.586868,9.553317,plain,11.586868,plain,ok,,9.553317,11.586868,0.0,4.0,4.0,0.0,1.0,16.8,32.0,both,9.553317,11.586868,mif_consistent_with_register,
HF00440,Birmide Primary Health Centre,Primary Health Centre,Enurita,Agbngoru,Agbzatu South,Agbzatu State,Public,,,,missing,,missing,missing_coordinates,,7.471141,8.515684,0.0,3.0,3.0,0.0,2.0,16.8,39.0,both,7.471141,8.515684,mif_only_register_missing,
HF01202,Lokjita Primary Health Centre,Primary Health Centre,Suptini,Daibewo,Agbkeko Central,Agbkeko State,Faith-based,9.335028,9.41156,9.335028,plain,9.41156,plain,ok,,9.335028,9.41156,0.0,3.0,5.0,2.0,1.0,23.5,40.0,both,9.335028,9.41156,mif_consistent_with_register,
HF01221,Tivjino General Hospital,General Hospital,Shaluja,Yobrifa-West,Agbkeko Central,Agbkeko State,Private,9.132241,9.639112,9.132241,plain,9.639112,plain,ok,,9.132241,9.639112,3.0,10.0,14.0,3.0,6.0,84.6,5.0,both,9.132241,9.639112,mif_consistent_with_register,
HF01298,Sokrishi Health Post,Health Post,Malludu,Enumija,Agbkeko South,Agbkeko State,Public,10.814573,10.149264,10.814573,plain,10.149264,plain,ok,,10.814573,10.149264,0.0,2.0,1.0,0.0,1.0,8.8,47.0,both,10.814573,10.149264,mif_consistent_with_register,
HF00008,Zamrili Health Post,Health Post,Dutkoko,Maltsimi,Kukrima North,Kukrima State,Public,6.31174,9.306027,6.31174,plain,9.306027,plain,ok,,6.31174,9.306027,0.0,0.0,3.0,0.0,0.0,3.8,84.0,both,6.31174,9.306027,mif_consistent_with_register,
HF00185,Irozaja Health Post,Health Post,Dainali,Daizade,Kukrima South,Kukrima State,Public,6.532454,10.528277,6.532454,plain,10.528277,plain,ok,,6.532454,10.528277,0.0,2.0,2.0,0.0,0.0,6.7,61.0,both,6.532454,10.528277,mif_consistent_with_register,
HF00387,Gworifa Primary Health Centre,Primary Health Centre,Birnushi,Enutifa ,Agbzatu Central,Agbzatu State,Public,7.121138,8.161883,7.121138,plain,8.161883,plain,ok,,7.121138,8.161883,0.0,0.0,3.0,0.0,0.0,3.8,72.0,both,7.121138,8.161883,mif_consistent_with_register,
HF00847,Uzotsisa Primary Health Centre,Primary Health Centre,Tambawa,Adelaja-North,Uzojina Central,Uzojina State,Public,9.411792,8.428875,9.411792,plain,8.428875,plain,ok,,9.411792,8.428875,0.0,5.0,4.0,0.0,1.0,18.9,35.0,both,9.411792,8.428875,mif_consistent_with_register,
HF00021,Joskowa Primary Health Centre,Primary Health Centre,Loklude,Uzoluni,Kukrima North,Kukrima State,Public,6.302085,8.752193,6.302085,plain,8.752193,plain,ok,,6.302085,8.752193,0.0,5.0,3.0,1.0,0.0,18.0,47.0,both,6.302085,8.752193,mif_consistent_with_register,
HF01315,Hannana Primary Health Centre,Primary Health Centre,Okewari,Zammiyi,Agbkeko South,Agbkeko State,Public,10.412017,10.296785,10.412017,plain,10.296785,plain,ok,,10.412017,10.296785,3.0,5.0,0.0,1.0,1.0,42.2,13.0,both,10.412017,10.296785,mif_consistent_with_register,
HF01040,Katnuna Primary Health Centre,Primary Health Centre,Josmadu,Josmiba,Supwasa Central,Supwasa State,Public,10.598331,10.657604,10.598331,plain,10.657604,plain,ok,,10.598331,10.657604,0.0,4.0,1.0,1.0,1.0,16.7,68.0,both,10.598331,10.657604,mif_consistent_with_register,
HF01140,Birmayi Primary Health Centre,Primary Health Centre,Ekeriri,Sokmiri,Agbkeko North,Agbkeko State,Public,9.654445,8.904026,9.654445,plain,8.904026,plain,ok,,9.654445,8.904026,0.0,2.0,1.0,1.0,0.0,9.2,42.0,both,9.654445,8.904026,mif_consistent_with_register,
HF01226,Riytima Primary Health Centre,Primary Health Centre,Sharishi,Yobrifa-West,Agbkeko Central,Agbkeko State,Public,9.324263,9.671112,9.324263,plain,9.671112,plain,ok,,9.324263,9.671112,0.0,4.0,6.0,1.0,1.0,23.1,42.0,both,9.324263,9.671112,mif_consistent_with_register,
HF00556,Gwokomi Health Post,Health Post,Sokdushi,Soktimi,Tivbetu North,Tivbetu State,Public,7.678294,10.061189,7.678294,plain,10.061189,plain,ok,,7.678294,10.061189,0.0,1.0,1.0,0.0,0.0,3.4,80.0,both,7.678294,10.061189,mif_consistent_with_register,
HF00179,Bantiwa Primary Health Centre,Primary Health Centre,Baujina,Daizade,Kukrima South,Kukrima State,Private,6.1876,10.385132,6.1876,plain,10.385132,plain,ok,,6.1876,10.385132,0.0,7.0,6.0,0.0,5.0,32.3,30.0,both,6.1876,10.385132,mif_consistent_with_register,
HF00176,Dutyona Health Post,Health Post,Riynushi,Zamnuni North,Kukrima South,Kukrima State,Private,6.94361,10.311698,6.94361,plain,10.311698,plain,ok,,6.94361,10.311698,0.0,1.0,3.0,1.0,0.0,9.7,59.0,both,6.94361,10.311698,mif_consistent_with_register,
HF01041,Katnuja Comprehensive Health Centre,Comprehensive Health Centre,Daiwana,Josmiba,Supwasa Central,Supwasa State,Faith-based,10.65345,10.460045,10.65345,plain,10.460045,plain,ok,,10.65345,10.460045,0.0,7.0,19.0,1.0,0.0,38.3,43.0,both,10.65345,10.460045,mif_consistent_with_register,
HF00138,Shasashi Primary Health Centre,Primary Health Centre,Malsana,Gwolama,Kukrima Central,Kukrima State,Public,7.003928,9.546265,7.003928,plain,9.546265,plain,ok,,7.003928,9.546265,1.0,3.0,6.0,0.0,1.0,25.5,24.0,both,7.003928,9.546265,mif_consistent_with_register,
HF00559,Tamjima Health Post,Health Post,Birtima,Soktimi,Tivbetu North,Tivbetu State,Public,7.562021,10.015408,7.562021,plain,10.015408,plain,ok,,7.562021,10.015408,0.0,1.0,3.0,0.0,0.0,5.9,76.0,both,7.562021,10.015408,mif_consistent_with_register,
HF00152,Yeljimi Comprehensive Health Centre,Comprehensive Health Centre,Hanluta,Wurmashi,Kukrima Central,Kukrima State,Public,7.327791,10.127443,7.327791,plain,10.127443,plain,ok,,7.327791,10.127443,0.0,4.0,7.0,2.0,1.0,28.1,20.0,both,7.327791,10.127443,mif_consistent_with_register,
HF00381,Ekeduna Primary Health Centre,Primary Health Centre,Soktiri,Dutzama,Agbzatu Central,Agbzatu State,Public,6.913649,7.926184,6.913649,plain,7.926184,plain,ok,,,,,,,,,,,left_only,6.913649,7.926184,register,
HF00526,Kuklata Health Post,Health Post,Kukmatu,Hansaba ,Tivbetu North,Tivbetu State,Private,8.473404,9.812121,8.473404,plain,9.812121,plain,ok,,8.473404,9.812121,1.0,2.0,2.0,0.0,0.0,14.9,56.0,both,8.473404,9.812121,mif_consistent_with_register,
HF00993,Kadmiba Primary Health Centre,Primary Health Centre,Irokoni,Zambani,Supwasa Central,Supwasa State,Public,10.183303,10.922474,10.183303,plain,10.922474,plain,ok,,10.183303,10.922474,3.0,4.0,6.0,1.0,1.0,47.7,28.0,both,10.183303,10.922474,mif_consistent_with_register,
HF00796,Maljiko Primary Health Centre,Primary Health Centre,Yelbeba,Tamwata-South,Uzojina Central,Uzojina State,Public,10.013204,8.337604,10.013204,plain,8.337604,plain,ok,,10.013204,8.337604,0.0,3.0,4.0,0.0,0.0,11.4,49.0,both,10.013204,8.337604,mif_consistent_with_register,
HF00812,Ngetifa Primary Health Centre,Primary Health Centre,Daizana,DAISHALI-CENTRAL,Uzojina Central,Uzojina State,Public,8.965216,8.403839,8.965216,plain,8.403839,plain,ok,,8.965216,8.403839,1.0,7.0,0.0,0.0,2.0,29.5,22.0,both,8.965216,8.403839,mif_consistent_with_register,
HF00222,Zamshana Primary Health Centre,Primary Health Centre,Nastili,Enumade-West,Kukrima South,Kukrima State,Public,6.510914,10.437259,6.510914,plain,10.437259,plain,ok,,6.510914,10.437259,0.0,7.0,8.0,2.0,0.0,32.3,30.0,both,6.510914,10.437259,mif_consistent_with_register,
HF00411,Ekeshari Cottage Hospital,Cottage Hospital,Zamlani,Iromashi,Agbzatu Central,Agbzatu State,Public,7.12557,8.411782,7.12557,plain,8.411782,plain,ok,,7.12557,8.411782,3.0,16.0,11.0,0.0,3.0,73.7,2.0,both,7.12557,8.411782,mif_consistent_with_register,
HF00072,Uzongotu Primary Health Centre,Primary Health Centre,Supnami,Ibabani,Kukrima North,Kukrima State,Public,6.377367,9.346238,6.377367,plain,9.346238,plain,ok,,,,,,,,,,,left_only,6.377367,9.346238,register,
HF00020,Tammile Primary Health Centre,Primary Health Centre,Loklude,Uzoluni,Kukrima North,Kukrima State,Public,6.299295,8.742118,6.299295,plain,8.742118,plain,ok,,6.299295,8.742118,2.0,3.0,6.0,0.0,1.0,33.7,23.0,both,6.299295,8.742118,mif_consistent_with_register,
HF00278,Shaluna Primary Health Centre,Primary Health Centre,Wurngowo,Malmaba,Agbzatu North,Agbzatu State,Public,7.726362,8.360954,7.726362,plain,8.360954,plain,ok,,7.726362,8.360954,0.0,3.0,3.0,0.0,1.0,13.4,62.0,both,7.726362,8.360954,mif_consistent_with_register,
HF00289,Wurkefa Health Post,Health Post,Daisale,Supyoshi-East,Agbzatu North,Agbzatu State,Public,7.727978,7.426917,7.727978,plain,7.426917,plain,ok,,7.727978,7.426917,0.0,1.0,1.0,0.0,0.0,3.4,93.0,both,7.727978,7.426917,mif_consistent_with_register,
HF00467,Funmita Health Post,Health Post,Kuklasa,UMUMAYI,Agbzatu South,Agbzatu State,Public,8.005198,9.242279,8.005198,plain,9.242279,plain,ok,,8.005198,9.242279,0.0,2.0,0.0,0.0,0.0,4.2,59.0,both,8.005198,9.242279,mif_consistent_with_register,
HF01113,Ngejiko Primary Health Centre,Primary Health Centre,Agbngode,Oluyofa,Supwasa South,Supwasa State,Public,9.1918,11.295959,9.1918,plain,11.295959,plain,ok,,9.1918,11.295959,1.0,4.0,6.0,2.0,0.0,31.7,12.0,both,9.1918,11.295959,mif_consistent_with_register,
HF00859,Adenaja Health Post,Health Post,Shaduni,Wurkota ,Uzojina Central,Uzojina State,Public,9.077686,8.660756,9.077686,plain,8.660756,plain,ok,,9.077686,8.660756,0.0,1.0,1.0,0.0,0.0,3.4,61.0,both,9.077686,8.660756,mif_consistent_with_register,
HF00417,Gwotimi Health Post,Health Post,Lokngoko,Oketsifa,Agbzatu South,Agbzatu State,Public,7.888151,8.462873,7.888151,plain,8.462873,plain,ok,,7.888151,8.462873,0.0,3.0,0.0,0.0,0.0,6.2,56.0,both,7.888151,8.462873,mif_consistent_with_register,
HF00037,Riytiwo Primary Health Centre,Primary Health Centre,Dutmidu,Riylude-North,Kukrima North,Kukrima State,Public,6.450128,9.845145,6.450128,plain,9.845145,plain,ok,,6.450128,9.845145,0.0,2.0,6.0,2.0,0.0,19.3,45.0,both,6.450128,9.845145,mif_consistent_with_register,
HF00367,Malmide Cottage Hospital,Cottage Hospital,Okewako,Lokmata,Agbzatu Central,Agbzatu State,Public,6.520543,8.651852,6.520543,plain,8.651852,plain,ok,,6.520543,8.651852,3.0,1.0,6.0,4.0,3.0,59.4,3.0,both,6.520543,8.651852,mif_consistent_with_register,
HF00095,Naskowa Health Post,Health Post,Hanlana,Yelkefa LGA,Kukrima Central,Kukrima State,Public,7.438632,9.50402,7.438632,plain,9.50402,plain,ok,,7.438632,9.50402,0.0,1.0,1.0,0.0,0.0,3.4,68.0,both,7.438632,9.50402,mif_consistent_with_register,
HF01166,Malwawa Primary Health Centre,Primary Health Centre,Agbmama,NGENUTA-CENTRAL,Agbkeko North,Agbkeko State,Public,10.21,8.57,10.21,plain,8.57,plain,ok,,10.209865,8.5702,1.0,0.0,0.0,1.0,1.0,15.3,32.0,both,10.209865,8.5702,mif_consistent_with_register,
HF00584,Shakena Health Post,Health Post,Tivzana,Irongori,Tivbetu Central,Tivbetu State,Public,7.802094,10.868916,7.802094,plain,10.868916,plain,ok,,7.802094,10.868916,1.0,1.0,2.0,1.0,0.0,16.6,45.0,both,7.802094,10.868916,mif_consistent_with_register,
HF01294,Wurmade Health Post,Health Post,Ekejini,Enumija,Agbkeko South,Agbkeko State,Public,10.698088,10.233503,10.698088,plain,10.233503,plain,ok,,10.698088,10.233503,0.0,1.0,2.0,1.0,0.0,8.4,49.0,both,10.698088,10.233503,mif_consistent_with_register,
HF01304,Iroriwa Health Post,Health Post,Gwodeja,Ngemidu,Agbkeko South,Agbkeko State,Faith-based,"10°09'18.7""E","9°46'15.6""N",10.155194444444446,dms,9.771,dms,ok,,10.155199,9.771011,0.0,1.0,2.0,0.0,0.0,4.6,59.0,both,10.155199,9.771011,mif_consistent_with_register,
HF00771,Irolata Health Post,Health Post,Uzosawo,Tamluni,Uzojina North,Uzojina State,Public,8.484971,7.928792,8.484971,plain,7.928792,plain,ok,,8.484971,7.928792,1.0,1.0,1.0,0.0,0.0,11.6,60.0,both,8.484971,7.928792,mif_consistent_with_register,
